,url,lyrics
709,http://www.hindilyrics.net/translation-Dhoom%202/My-Name-Is-Ali.html,"['My Name Is Ali, Listen You Minx', 'Where Are You Going After Stealing My Heart?', 'I Can�t Sleep Anymore, I Might Just Die', 'You�ve Created Such Turmoil In Me', 'I�m Just An Ordinary Guy', 'I Don�t Know, Darling, What�s Happening To Me', 'You�ve Cast Your Spell And It Makes Me Crazy', 'What Fire Is This Burning In My Heart?', 'You�re What I Desire', 'I�m Lost In Your Love, Your Intoxication', 'Your Every Move Intoxicates Me, How Can I Make My Heart Understand?', 'I Passed The Whole Night Restlessly']"
710,http://www.hindilyrics.net/translation-Dhoom%202/Crazy-Kiya-Re.html,"['He made me crazy', 'He did it secretly, the heart took this heart', 'He did magic with magic...he did it', ""I'll remain awake and asleep, I'll remain lost"", 'In his memories, in dreams of him', 'I swayed. he made me crazy', ""He doesn't even know, it's not his fault"", ""I'm head over heels, please tell him"", 'slowly slowly in protesting', 'ometimes waiting for him', 'in his love, I sway...he made me crazy.', 'I came here, too, He went there, too,', 'I thought of him every moment, and I went there, too.', 'It may be day or night', 'he is with me', 'when his thought is ... my life sways ... I go crazy']"
711,http://www.hindilyrics.net/translation-Dhoom%202/Dhoom-Again.html,"['Don�t Give Your Heart To Lovers, You�ll Get Burned', 'Don�t Fall In Love, Love Torments You', 'Whether Anyone Realizes Or Understands That', 'I Know That Love Kills You', 'Dhoom Dhoom Just Break My Heart', 'Come Take My Life', 'Love Is A Gift From God', 'Love Happens To Everyone', 'It�s A Madness, It�s Intoxicating', 'It Brings Contentment, It�s Fun', 'It�s The Voice Of The Heart', 'Understand That', 'This Love Is Forever', 'It�ll Never Fade', 'My Love For You, My Darling', 'Please Accept', 'Who Knows If This Moment Will Last', 'Love Takes You Higher, Love Is Desire', 'Love Is Fire, Love Takes You Far', 'It Burns You, Destroys You And Betrays You, It�s A Curse']"
712,http://www.hindilyrics.net/translation-Dhoom%202/Touch-Me.html,"['You Have Saucy Eyes', 'That Touch And Intoxicate Me', 'Don�t Look At Me This Way', 'It Scatters My Senses', 'My Crazy Heart Will Be Lost', 'And I Might Do Something Wrong', 'Leave Me Alone', 'Oh Lord! I�m Scared', 'Your Sweet Talk', 'Awakens Feelings Of Love In Me', 'I Can�t Stop Myself', 'I Hope I Don�t Break Any Promises', 'Forget That, Come Closer', 'Let�s Do Something Crazy', 'Neither Am I In My Senses And Nor Are You', 'I Hope We Don�t Get Carried Away By Passion', 'A Spark Ignites In My Heart', 'Who Can Stop Love My Darling?']"
713,http://www.hindilyrics.net/translation-Dhoom%203/Bande-Hain-Hum-Uske.html,"['My world is on the roof of the sky', 'in which my happiness blooms', 'With the sieve of the moon, I choose stars', 'Is this world has become a moon or it is the grief', 'We are his disciples', 'No one can control us', 'The sun of hopes has risen from all directions', 'My intentions are strong', 'and my moves are powerful', 'To write our own destiny by our own hands', 'We have started today hmmm.. - 2']"
714,http://www.hindilyrics.net/translation-Dhoom%203/Malang-Malang.html,"['Love is on the lips, love is in prayer', 'In the body and in soul, it keeps flowing', 'Love is in the eyes, love is in every human-being', 'In the reflection, and in mindless dance', 'Love has its sign in all', 'It is carefree, fearless and belongs to its own world', 'It is carefree, fearless and belongs to its own world', 'My love is carefree, fearless and has a world of its own - 2', 'Love is dissolute, love is nomadic, love is a fire', 'It lives, and moves smoothly and continuously in small particles', 'I want to die and flow in love', 'and wish to be destroyed in love', 'It is carefree, fearless and belongs to its own world', 'It is carefree, fearless and belongs to its own world', 'My love is carefree, fearless and has a world of its own - 2', 'In my wishes, in my paradise', 'only you are included', 'On my love and on my relief', 'only you intoxication is there', 'I am a lost in your love, and passionate for your love', 'In my love, in my severity', 'In my prayers, only yours reflection is there', 'In your intoxication, in your grace', 'My heart is lost in your love', 'I am a lost in your love, and passionate for your love', 'I roam around like a vagrant to all places', 'For you only I remain impatient', 'My love is mad for you in your restlessness', 'It is carefree, fearless and belongs to its own world', 'It is carefree, fearless and belongs to its own world', 'My love is carefree, fearless and has a world of its own - 2']"
715,http://www.hindilyrics.net/translation-Dhoom%203/Dhoom-Machale.html,"['Blast (Dhoom is an Indian word used for many purposes either alone or in a phrase. But mostly it is uttered when people want to indulge some kind of celebration like ""let\'s make a blast!"".)', 'Its on the head', ""The intoxication that has caught everyone's head"", 'is due to this blast', 'Lose yourself in this blast', 'wait a minute', 'blast', 'There is a mayhem because of this blast', 'It is in every lane', 'Get lost in the celebration', 'This blast is an intoxication', 'It is a passion', 'It is a commotion', 'It is a relief', 'dance today by forgetting everything', 'Make a blast', 'Make a blast - 2', 'wait a minute', 'blast', 'It is the body and the soul', 'Let there be a blast in the world', 'Bring such enthusiasm in you', ""Let's go"", 'blast', ""It is on everyone's tongue"", 'Let there be your name on every tongue', 'Do such thing', 'Blast is the spark', 'It is the gesture', 'Blast my friend', 'blast once again', 'Come dance by joining heart with heart', 'Make a blast', 'Make a blast - 2', ""Don't worry about tomorrow"", 'and enjoy today', 'The life only has a few couple of moments', 'Steal each and every second of it', ""Live life to your heart's fill"", 'Let the grief fly with the smoke', 'Make a blast', 'make it - 2', ""It's time now for a big big blast"", 'Make a blast - 3']"
716,http://www.hindilyrics.net/translation-Dhoom%203/Tu-Hi-Junoon.html,"['You are a slender sunlight', 'You are a crispy evening', 'My heart says me to be destroyed', 'in your love', 'You are a slender sunlight', 'You are a crispy evening', 'My heart says me to be destroyed', 'in your love', 'When you burn, the day starts', 'when you are put off, it is night', 'My heart says me to sacrifice', 'my life on you', 'You are my passion, you are my relief', 'You are my passion, you are my relief', 'All the stars in the sky', 'Have now started to cheat me', 'by showing me now dreams in daytime', 'you are like a tied chain', 'You are a lover with a quench', 'For you my heart wants', 'me to tear it', 'You are a dancing arrow', 'and two-edged sword', 'My heart feels like taking your shot with laugh', 'You are my passion, you are my relief', 'You are my passion, you are my relief', 'The sky has started to melt', 'The heart of the clouds have started to open up', 'When you met me, my day blossomed and night ended', 'The spot of the moon has begun to recede', ""Your name is written with heart's pen"", 'Like a talisman I will wear it day and night', 'When you burn, the day starts', 'when you are put off, it is night', 'My heart says me to sacrifice', 'my life on you', 'You are my passion, you are my relief', 'You are my passion, you are my relief']"
717,http://www.hindilyrics.net/translation-Dil/Ham-Pyar-Karnewale-Duniya-Se-Na-Darnewale.html,"['we are the lovers', ""who didn't get afraid from the world"", 'we will make them more jeolous who are jeolous from us', 'we will live in love & will die in love', 'there is no such a jail who will stop the lovers', 'In this world, to fall in love (or to connect your heart to somebody) is not a play', 'who has bound the crazy wind (or no one can bound or tie the crazy/mad wind)', 'who has stopped the flying coulds', 'we will fly away by breaking the cage', 'no one would catch us', 'we are not like Laila aur Majanu (Laila-Majanu are historic lovers like Romeo-Juliet)', 'who will tolerate the cruelity of this world', 'whoever comes to stop us, we will not stop', 'we are gonna meet', 'we love each other & will keep on loving each other', 'we will not get afraid from this world', 'with the power of our love we will bend this world down']"
718,http://www.hindilyrics.net/translation-Dil/O-Piya-Piya.html,"['O loved one, why did u forget met.', 'ungratefull or hard-hearted, what should i call you lover', 'u had broken my heart, just tell mewhat was my fault', 'o loved one,why did u forget met.', 'drunk all the tears, dont how i survived', 'why m i helpless, how can i tell u wat hass happened', 'u r ungratefull if i would hav recognised', 'then i will hav never given my heart to u', 'Just believe in me and dont just blame me', 'give me any punishment but dont call me ungratefull', 'my beloved, u did injustice', 'but my gratefulness will never forget u', 'i m feeling like burning myself', 'taking death close to my heart', 'just come and see my heart by piercing it', 'u will get colours of your picture', 'my assosciate all things in your case should happen good', 'this is the only wish of my broken heart']"
719,http://www.hindilyrics.net/translation-Dil/Mujhe-Neend-Na-Aaye.html,"[""Sleep doesn't come to me"", ""I don't have any peace"", ""Sleep doesn't come to me"", ""I can't sleep, I don't have peace"", 'Some one go and look for it', ""Don't know where I have lost my heart"", ""I can't sleep, I don't have peace"", 'Some one go and look for it', ""Don't know where I have lost my heart"", 'what the situation is, how can I tell you', 'I toss and tumble whole night', 'Ask, ask away what the situation is', 'My situation is uncontrollable', 'no one understands what ail I suffer from', 'Some one go and look for it', ""Don't know where I have lost my heart"", 'Have no idea where I lost my heart', ""Jaan se bhi pyaara mujhko mera dil hai\nI love my heart more than my life\n\nUske bina ek pal bhi jeena mushkil hai\nWithout it I can't live even for a second\n\n\n--FEMALE--\nTauba meri tauba kya dard hai\nGod forbid, how hurtful it is\n\nDard bada bedard hai\nThe pain is so heartless\n\nKabhi mujhko hasaaye kabhi mujhko rulaaye\nIt makes me laugh, at times makes me cry\n\nKoi jaaye zara dhoondke laaye\nSome one go and look for it\n\nNa jaane kahan dil kho gaya\nDon't know where I have lost my heart\n\n\n--MALE--\nMujhe neend na aaye, neend na aaye, neend na aaye\nI can't sleep at all\n\n\n--FEMALE--\nMujhe chain na aaye, chain na aaye, chain na aaye\nI don't have peace at all\n\n\n--MALE--\nMujhe neend na aaye, mujhe chain na aaye\nI can't sleep, I don't have peace\n\nKoi jaaye zara dhoondke laaye\nSome one go and look for it\n\nNa jaane kahan dil kho gaya\nDon't know where I lost my heart\n\n\n--FEMALE--\nNa jaane kahan dil kho gaya\n18\n  7\n  2\nShare\n12\n  0\n  Hindi Lyrics By Movie Title\n0-9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z | Top Songs"", 'I love my heart more than my life', ""Without it I can't live even for a second"", ""Tauba meri tauba kya dard hai\nGod forbid, how hurtful it is\n\nDard bada bedard hai\nThe pain is so heartless\n\nKabhi mujhko hasaaye kabhi mujhko rulaaye\nIt makes me laugh, at times makes me cry\n\nKoi jaaye zara dhoondke laaye\nSome one go and look for it\n\nNa jaane kahan dil kho gaya\nDon't know where I have lost my heart\n\n\n--MALE--\nMujhe neend na aaye, neend na aaye, neend na aaye\nI can't sleep at all\n\n\n--FEMALE--\nMujhe chain na aaye, chain na aaye, chain na aaye\nI don't have peace at all\n\n\n--MALE--\nMujhe neend na aaye, mujhe chain na aaye\nI can't sleep, I don't have peace\n\nKoi jaaye zara dhoondke laaye\nSome one go and look for it\n\nNa jaane kahan dil kho gaya\nDon't know where I lost my heart\n\n\n--FEMALE--\nNa jaane kahan dil kho gaya\n18\n  7\n  2\nShare\n12\n  0\n "", 'God forbid, how hurtful it is', 'The pain is so heartless', 'It makes me laugh, at times makes me cry', 'Some one go and look for it', ""Don't know where I have lost my heart"", ""I can't sleep at all"", ""I don't have peace at all"", ""I can't sleep, I don't have peace"", 'Some one go and look for it', ""Don't know where I lost my heart""]"
720,http://www.hindilyrics.net/translation-Dil/Hamne-Ghar-Chhoda-Hai.html,"['We have left our homes', 'We have broken traditions', 'We will go somewhere far', 'We will enter a new world', 'We have left our homes', 'We have broken traditions', 'We will go somewhere far', 'We will enter a new world', 'We have left our homes', 'We have broken traditions', 'I will have to live without you', 'May that day never come', 'Let there be any typhoon, any storm', 'They cannot separate us', 'Just one time I have done it', 'I have fallen in love with you', 'In your arms', 'I will forget paradise', 'We have left our homes', 'We have broken traditions', 'A roof of love, a floor of hearts', 'Tall walls of dreams', 'Buds of love have begun to blossom', 'Springtimes of our union have come', 'Extinguish lifetimes of thirst', 'Embrace me', 'This temple of love', 'We will decorate with passion', 'We have left our homes', 'We have broken traditions', 'We have left our homes', 'We have broken traditions', 'We will go somewhere far', 'We will enter a new world', 'We have left our homes', 'We have broken traditions']"
721,http://www.hindilyrics.net/translation-Dil-Apna-Aur-Preet-Parayi/Dil-Apanaa.html,"['why is it that the one you love is not yours', 'who has made this strange tradition?', 'it is as absurd as to light a little lamp in the storm', 'and light a fire in the water', 'the pain is so acute that it is unbearable', 'hard to confide in anyone', 'the storm is so strong', 'it is impossible to stay safe on the shore', 'I didnot watch out for thewelfare of my heart', 'when the fire spread then I became aware of my folly', 'now sorrowful, who should I call out to help', 'I am so lonely that even my shadow is not with me']"
722,http://www.hindilyrics.net/translation-Dil-Apna-Aur-Preet-Parayi/Mera-Dil-Wo-Sajana-Ab-Tera.html,"['My heart is now yours, o dear.', 'what magic you done, o dear.', 'My eyes are involved/entangled with you.', 'My love is with you.', 'My heart says whether you know it or not,', 'the world knows it,', 'nobody else is mine (you are the one to whom i love and nobody else), o dear.', 'Becoming a peacock (female) I will wait for you.', 'You become the clowd.', 'On my thirsty body, you keep showering.', 'You resides in my heart, o dear.', 'The bond of love which continues from life to life,', 'it would end with our breathe.', 'Although all the colors become light,', 'the color of love should never escape.', 'You surrounded/grabbed my body and soul, o dear.']"
723,http://www.hindilyrics.net/translation-Dil-Apna-Aur-Preet-Parayi/Ajeeb-Dastaan-Hai.html,"['Strange story it is', 'Where it started and where it ended', 'Neither he understood nor me', 'Why did the smoke raise', 'With the light', 'I keep dreaming', 'And now I awaken from my dreams', 'Strange story it is', 'Where it started and where it ended', 'What kind of destiny is this', 'Neither he understood nor me', 'Congratulations to u', 'That u became someone�s love', 'U are so close to me yet', 'u became distanced from all', 'Strange story it is', 'Where it started and where it ended', 'What kind of destiny is this', 'Neither he understood nor me', 'Taking someone love u will', 'Will create a new life', 'Whenever this nite comes', 'I will think of u', 'Strange story it is', 'Where it started and where it ended', 'what kind of destiny is this', 'neither he understood nor me']"
724,http://www.hindilyrics.net/translation-Dil-Bhi-Tera-Hum-Bhi-Tere/Mujhko-Is-Raat-Ki.html,"['Do not call out to me in the loneliness of the night', 'Whose sound that makes me cry, dont give me that instrument', ""don't call out to me"", 'There was no light even though I set my heart alight', 'I could not forget you no matter how much I tried', ""I am troubled, don't add to my troubles"", ""Don't call out to me"", 'You tore yourself from me so fast and in such a way', 'some one will roam around alone, you did not give a thought', ""Now that you are out of sight, don't come in my thoughts also""]"
725,http://www.hindilyrics.net/translation-Dil-Bole-Haddipa/Discowale-Khisko.html,"['will dance, will touch, save yourself o friend', 'we will do too much today, save yourself o friend', 'will dance, will touch, save yourself o friend', 'we will do too much today, save yourself o friend', 'o disco people move away today', 'o disco people move away, we wanna play the desi beat today', 'Go n get it', 'Go n get it, balle', 'Go n get it, my friend', 'you are the star/light of my eyes', 'the crops are swinging in the fun season', 'i will bestow the heaven to you', 'Go n get it', 'Go n get it', 'the Anggrej has come to dance Bhangra', 'wearing the foreign jeans on their legs', 'their English and their false pride', 'the lovers of disco, how will know the Giddha dance', 'nor mode of speaking, nor a language, ???', 'o disco people move away, we wanna play the desi beat today', 'go get it', 'the girls are dancing like a spindle', 'the doors of their heart are closed, and also closed are the windows', 'the girls are wandering by adorning them self', '???', 'with london legs an delhi hands, they have come to become ???', 'o disco people move away, we wanna play the desi beat today', 'will dance, will touch, save yourself o friend', 'we will do too much today, save yourself o friend', 'o disco people move away, we wanna play the desi beat today']"
726,http://www.hindilyrics.net/translation-Dil-Bole-Haddipa/Ishq-Hi-Hai-Rab-Aur-Khuda-Soneya.html,"['like (japphiyon?) is my country/nation, o sweetheart, like ?? is my nation', 'like (japphiyon?) is my country/nation, o sweetheart, like ?? is my nation', 'as much as you go away, that much it comes close to you', 'when it will take your heart away you will not realise', 'here love is the only god and Allah o sweetheart', 'we live here in hearts, who asked for homes', '??', 'all the roads get turned, the broken heart gets rejoined', 'when it will take your heart away you will not realise', 'here love is the only god and Allah o sweetheart', 'as much as you go away, that much it comes close to you', 'when it will take your heart away you will not realise', 'here love is the only god and Allah o sweetheart', 'knowingly or unknowingly they touches heart with heart', 'whoever its yours own or the strangers, all are called as friends', 'god has made these bonds, however you save yourself from it', 'when it will take your heart away you will not realise', 'here love is the only god and Allah o sweetheart', 'as much as you go away, that much it comes close to you', 'when it will take your heart away you will not realise', 'here love is the only god and Allah o sweetheart', 'like (japphiyon?) is my country/nation, o sweetheart, like ?? is my nation', 'as much as you go away, that much it comes close to you', 'when it will take your heart away you will not realise', 'here love is the only god and Allah o sweetheart', 'my nation']"
727,http://www.hindilyrics.net/translation-Dil-Bole-Haddipa/Bhangra-Bistar.html,"['died, destroyed, died, robbed', 'died, destroyed, robbed, destroyed', 'they have big dreams, like a pressure cooker breaks the steam', 'they are standing and whistling by making their faces round', 'they came here making a hole in the pocket of their daddy', 'the lions of Punjab have come, with bhangra banquets and beer', ""fight, fight, fight, don't fight"", 'the fouls even seems like a clap to them', 'they say hello to their friends with a foul', 'when we are around them, they shake like a Qawwali', 'o girl where are you going', 'why to do hello wello, they are like bunch of fair boys', 'casting eyes into eyes, we say wassup friends', 'the whole world is standing next to us folding their hands to in the manner of entreaty', '???', 'they have come', 'the lions of Punjab have come, with bhangra banquets and beer', 'listen', '???', ""you don't know about the glory of Punjabis"", ""you don't know value/importance of Punjabis"", 'whatever you do, you are going to become my at the end', 'play the Bhangada and swing', 'they wash their face in morning with beer', 'they can be bring back to good state only if you take them to police station', 'take it or leave it', 'we will live in the police station even, and we will bear whatever is need to bear', 'but you do come up there with the bread of corn and spinach', 'they are not bad at heart, just their faces are like this', 'their heart is joint with appetite/hunger, like this is their brain', 'they have come', 'the lions of Punjab have come, with bhangra banquets and beer', 'they have big dreams, like a pressure cooker breaks the steam', 'they are standing and whistling by making their faces round', 'they came here making a hole in the pocket of their daddy', 'the lions of Punjab have come, with bhangra banquets and beer']"
728,http://www.hindilyrics.net/translation-Dil-Chahta-Hai/Kaisi-Hai-Yeh-Rut.html,"['What sort of season is this, in which hearts become flowers and bloom?', 'Colors are softening, fragrances are ripening', 'What sort of season is this, in which hearts become flowers and bloom?', 'Colors are softening, fragrances are ripening', 'Moonlight drips breezes, song, rain, butterflies', 'Everything has become benevolent towards us', 'What sort of season is this, in which hearts become flowers and bloom?', 'Look at the banks of the river', 'A bird called out to another bird', 'Look, this is a river which', 'has gone to meet the sea itself', ""This is love's caravan"", 'What sort of season is this, in which hearts become flowers and bloom?', 'How to tell someone,', 'how to explain what this love is?', 'There are no limitations in this', 'nor are there any barriers', 'Listen, love is a rare and unique story', 'What sort of season is this, in which hearts become flowers and bloom?', 'Colors are softening, fragrances are ripening', 'Moonlight cascades breezes, song, rain, butterflies', 'Everything has become benevolent towards us', 'What sort of season is this, in which hearts become flowers and bloom?']"
729,http://www.hindilyrics.net/translation-Dil-Chahta-Hai/Jaane-Kyoon.html,"['Wonder why people fall in love', 'Wonder why they die for someone', 'Wonder why , wonder why ?', 'Think about it , love has but sorrows', 'In love every effort is never enough', ""In love one has to bow one's head"", 'In pain you have to smile', 'Why do they mix this poison in their lives ?', 'Wonder why people fall in love', 'Wonder why , wonder why ?', 'Wonder why , wonder why ,wonder why?', 'Without love what else is there in life ?', 'The one who has no love is lonely', 'Love brings a hundred colors', 'Love decorates life', 'People in love meet furtively', 'Wonder why they are scared to say it outright ?', 'Wonder why , wonder why ?', 'Wonder why , wonder why ,wonder why?', 'love is a useless infliction', 'love is beautiful in every aspect', 'oh from love we are better off staying far!', 'every form of love is true', 'Oh , those who take the steps leading down to the river of love', 'Neither do they sink , nor can they come out of it', 'Wonder why , wonder why ?', 'all fall in love', 'Wonder why you are the only one who wont admit it', 'Wonder why , wonder why ?', 'Wonder why , wonder why ?']"
730,http://www.hindilyrics.net/translation-Dil-Chahta-Hai/Woh-Ladki-Hai-Kahaan.html,"['She whom I search for everywhere', 'She whom I have never met', 'She whose love I have faith upon', 'Where is that girl?', 'She who has only love for me', 'She who is also ready to say this:', '""Listen, you alone are my lover""', 'Where is that girl?', 'She who resides in your dreams', 'That lovely idol of love', 'You will find her sometime or another', 'Just look a little, here and there', 'Come, you and I will look for her', 'That fairy, that angel, that beauty', 'The one whom when you see her you will say:', '""Oh, she is here""', 'Who knows why I have the notion', 'That that girl might be you?', 'In you there is all that perfection', 'That I was searching for everywhere', 'It seems that you have been misled', 'Who knows what you have understood me to be', 'I am not a fairy, I am not an angel', ""Don't you twist things like that"", 'She whom I search for everywhere', 'She whom I have never met', 'She whose love I have faith upon', 'Where is that girl?', 'Believe me if I say this', 'That in my dreams, you alone are there', 'Know this, my desire is this', 'That only with me now you will stay', 'What have you told me here?', 'It is like you have made my heart beat', 'It has melted my body', 'That story I have heard', 'She whom I search for everywhere', 'She whom I have never met', 'She whose love I have faith upon', 'Where is that girl?', 'That girl is here', 'Where is that girl?', 'That girl is here', 'Where is that girl?', 'That girl is here', 'Where is that girl?', 'That girl is here']"
731,http://www.hindilyrics.net/translation-Dil-Chahta-Hai/Tanhaai.html,"['Loneliness, loneliness', 'On the roads of love what blows have I taken', 'All my dreams broke, a cloudiness has come about', 'Every happiness has gone to sleep, my life is lost', 'I fell in love with you so I received punishment', 'Loneliness, loneliness, I have received pervading loneliness', 'In my dreams I had seen a shawl', 'In my hands', 'Now the glass of broken dreams', 'Are piercing my eyes', 'Yesterday someone was here, now there is no one', 'As if becoming a snake my breath is wavering', 'Loneliness, loneliness, how many tears it has brought upon my lashes', 'Why did I have such a hope', 'That was so unfulfilled', 'I made my destination far', 'So only in the path night came', 'Now where do I go, who do I explain it to', 'What I wanted and why in my destiny came', 'Loneliness, loneliness, like a smokestorm of darkness', 'On the roads of love what blows have I taken', 'All my dreams broke, a cloudiness has come about', 'Every happiness has gone to sleep, my life is lost', 'I fell in love with you so I received punishment', 'Loneliness, loneliness, I have received pervading loneliness', 'Loneliness, loneliness, loneliness, loneliness']"
732,http://www.hindilyrics.net/translation-Dil-Chahta-Hai/Dil-Chahta-Hai.html,"['The heart yearns...', 'for these sparkling days never to pass', 'The heart desires', 'me never to remain without my friends', 'May the days be full of lovely conversation,', 'rolicking evenings, song-filled nights', ""May we drown in life's pleasures forever, forever"", 'May we continue to find this sort of happiness on the path of life', 'The heart yearns...', 'for these sparkling days never to pass', 'The heart desires', 'me never to remain without my friends', 'Our futures glitter and sparkle', 'May we continue to warrant this happiness, this light', 'Our futures glitter and sparkle', 'May we continue to merit this happiness, the light', 'Wherever we may stop, wherever we go too,', 'may we receive whatever we desire', ""May we drown in life's pleasures forever, forever"", 'May we continue to find this sort of happiness on the path of life', 'The heart yearns...', 'How strange is this journey! Just think, each one of us is ignorant', 'of where we must go, of what the future holds for us', 'The heart yearns...', 'for these sparkling days never to pass', 'The heart desires', 'me never to remain without my friends', 'May the days be full of lovely conversation,', 'rolicking evenings and song-filled nights', ""May we drown in life's pleasures forever, forever"", 'May we continue to find this sort of happiness on the path of life', 'Our futures glitter and sparkle', 'May we continue to warrant this happiness, this light', 'Our futures glitter and sparkle', 'May we continue to warrant this happiness, this light', 'The heart yearns...']"
733,http://www.hindilyrics.net/translation-Dil-Chahta-Hai/Koi-Kahe-Kehta-Rahe.html,"['If someone talks, let them call us crazy', 'The world is at our feet to kick', 'When there is music and voice, then why hesitate?', ""Oh, we will sing our heart's song"", 'If the world gets upset, let it get upset', 'If the world fights, let it fight', 'If the world wars, let it war, let us sing our tune', 'If the world sulks, let it sulk', 'If ties break, let them break', ""If someone separates, let them separate, don't fear"", 'We are new, why should our style be old?', 'In our eyes are lightning bolts, in our breath is a storm', 'What is fear and what is defeat, we are unaware of them', 'For us alone are the sky and earth', 'Even the stars we will break down, we trust this', 'Beyond the sky is our place', 'We are new, why should our style be old?', 'The country of dreams, yes we were brought up there', 'We are a little shy, we are a little bold', 'Wherever we want we show our magic', 'We often go on teaching love to beautiful girls', 'We know how to steal hearts and sleep', 'We are new, why should our style be old?', 'If someone talks, let them call us crazy', 'If someone talks, let them call us crazy', 'The world is at our feet to kick', 'When there is music and voice, then why hesitate?', 'When there is music and voice, then why hesitate?', ""Oh, we will sing our heart's song"", 'If the world gets upset, let it get upset', 'If the world fights, let it fight', 'If the world wars, let it war, let us sing our tune', 'If the world sulks, let it sulk', 'If ties break, let them break', ""If someone separates, let them separate, don't fear"", 'We are new, why should our style be old?', 'We are new, why should our style be old?']"
734,http://www.hindilyrics.net/translation-Dil-Dhoondta-Hai/Baadal-Ko-Garajne-Do.html,"['The rain, falling and falling, is kissing your face, oh', 'For one glimpse of you it is pouring so much, swaying', 'Let the clouds thunder, let the rain shower down', 'The season is very untrustworthy', 'Let our hearts beat more, let our hearts suffer more', 'Let the clouds thunder, let the rain shower down', 'The season is very untrustworthy', 'Let our hearts beat more, let our hearts suffer more', ""In your praise, I don't even have the words"", ""My voice is silent, I don't even have sound in my throat"", ""Is this your hair or a cloud, when your locks scatter it's like a serpent"", 'There are anklets on your legs, your eyes are lethally beautiful', 'Let the clouds thunder, let the rain shower down', 'The season is very untrustworthy', 'Let our hearts beat more, let our hearts suffer more', 'What will you gain from telling me false words', 'When you will leave me in the storm, my heart is delicate, it will tremble', 'My eyes are wet, wet, the season is wet, wet', ""The stars are dimmed, dimmed, we are lost in each other's arms"", 'Baadal ko garajne do', 'Let the rain shower down', 'The season is very untrustworthy', 'Let our hearts beat more', 'Let our hearts suffer more', 'Let the clouds thunder', 'Let the rain shower down', 'The season is very untrustworthy', 'Let our hearts beat more', 'Let our hearts suffer more']"
735,http://www.hindilyrics.net/translation-Dil-Diya-Dard-Liya/Koi-Saagar-Dil-Ko-Behlata-Nahi.html,"['none of the seas entertain my heart', 'during unconsciousness also i dont feel conscious', ""i'm not a stone, i'm a human being"", 'how do i say tht i dont fear sorrow', 'none of the seas entertain my heart', 'yesterday everyone was there around, with my caravan', 'today noone wants to show me the path', 'break the mirror of life', 'now nothing is showing in it']"
736,http://www.hindilyrics.net/translation-Dil-Diya-Dard-Liya/Dilruba-Maine-Tere-Pyar-Mein.html,"['Sweetheart, What have I not done in your love', 'Gave my heart, took all the pain', 'Sometimes I spent my days among flowers, other days lived among thorns', 'gave my heart away, got hurt', 'Life prevails here today, also does senselessness', 'What we call love, that happiness prevails too', 'I have drunk wine of your love night and day', 'What can I say, for you I ahve also cried', 'sometimes I was quiet, other times I compained too', 'Turned the collar into vegetable, sometimes sew the garment', ""you are the life of love, you are my heart's desire"", 'Who is afraid of the world, when you are the protector', 'I left my boat in your charge']"
737,http://www.hindilyrics.net/translation-Dil-Diya-Dard-Liya/Phir-Teri-Kahani-Yaad-Aai.html,"[""Again stories/events of you come to my memory, again it's your romance that I remember"", 'Again, today my eyes remember that old dream', 'Again I remember stories of you', 'Every evening I torture myself [like burning in amber] in your rememberance', 'In the mornings with the teardrops around, I am lost in my requests [yearnings for you]', ""When ever my heart hears a sound, It's your songs that I remember"", 'Perhaps we might meet some day, I am hoping for this', 'You have found your destiny, I am still lost in the storms', 'O my love of life, today again, I remember that era', 'Again your stories have come to my memory, Again I remember those romantic tales']"
738,http://www.hindilyrics.net/translation-Dil-Diya-Hai/Afasana-Banake-Bhul-Na-Jana.html,"[""don't forget me after making a story"", ""don't go away after making me crazy"", 'my love is crazy', ""don't leave me alone, don't break your promises"", 'what has happened, what intoxication is this', 'why has restlessness engulfed by heart', 'I have to ask your for a promise', 'that you will not cheat on me ever', 'every heartbeat is aimless, my heart is without peace', 'this situation of impatience is difficult to comprehend', ""bond this relationship, don't leave me alone"", 'like poison, like disaster', 'those are effects of your love', 'why is there lonliness even in crowd', 'why restlessness, o partner', 'moments are intoxicating', 'there is storm in my breaths', 'to lose my self in love is my desire now', ""don't turn away your paths, don't break you promises""]"
739,http://www.hindilyrics.net/translation-Dil-Diya-Hai/Yaadan-Teri.html,"['My whole world is a flood of pains/hurt', ""I can't live without you"", 'my heart, my life, wishes hurt so much', 'when ever your memories come', 'the depth of my heart has only shown your face', 'I have only found you in my loneliness', 'My companion, swetheart, what have you done to me', 'To my body, heart, and mind, what intoxication has given', 'your memories/thoughts', 'night and day my beloved, my sighs earn for you', 'Every where, nowadays, every moment my eyes seek for you', 'In my heart is your heartbeats, in my life only you reside', 'All my wishes are for you, my life is yours', 'your thoughts', 'when ever your memories come', 'my heart, my life, wishes are in a turmoil', 'when your memeries/ thoughts come']"
